time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
13.75,-0.36913047386,-0.289734334384,0,0,0,0.295997416681,-2.02868018415,-0.964758331003,0,0,-0.0846723960396,0.0671782616476,-0.69743905132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841309616046,-0.0122926313529,0,0,0,0,0,0,0
14.0,-0.373035541261,-0.308947883955,0,0,0,0.324697560034,-2.07758655399,-0.939980688621,0,0,-0.0806930588496,0.0533341522267,-0.598488939751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498887202641,-0.00710793665847,0,0,0,0,0,0,0
14.25,-0.372920215727,-0.36505922153,0,0,0,0.351924739318,-2.08936463172,-0.850470123114,0,0,-0.0512164501848,0.230689115444,-0.550597116303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111705197037,0.0137186195104,0,0,0,0,0,0,0
14.5,-0.380524081218,-0.315549644646,0,0,0,0.319668866745,-2.0800739613,-0.816632960867,0,0,-0.102337022914,0.202513198576,-0.592081788402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933394731335,-0.01334992911,0,0,0,0,0,0,0
14.75,-0.390979486698,-0.224862729052,0,0,0,0.26394136957,-2.06983126243,-0.776822387223,0,0,-0.204012120496,0.636200760353,-0.602781197876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287088754803,-0.0523284255198,0,0,0,0,0,0,0
15.0,-0.553295741732,-0.223281180025,0,0,0,0.172153517705,-1.84438151824,-0.692533294865,0,0,-0.301944647023,1.00068464619,-0.409007562996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667652275487,-0.103400440202,0,0,0,0,0,0,0
15.25,-0.635076056631,-0.232649870723,0,0,0,0.11913045357,-1.65120841032,-0.615428861305,0,0,-0.280931703007,1.83955212441,-0.37464320378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866220847278,-0.122677189588,0,0,0,0,0,0,0
15.5,-0.619965960567,-0.225702701957,0,0,0,0.095290237582,-1.57326510553,-0.569358077979,0,0,-0.259909424609,2.11023319536,-0.410316574374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86090598177,-0.118077329366,0,0,0,0,0,0,0
15.75,-0.605757747395,-0.218944457903,0,0,0,0.0719958278983,-1.48328637609,-0.526439276517,0,0,-0.240060187104,2.24204527931,-0.440072235874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.855899498967,-0.113521880625,0,0,0,0,0,0,0
16.0,-0.59238784633,-0.212367628557,0,0,0,0.0492561543873,-1.38108670951,-0.486418258674,0,0,-0.221306863753,2.3078377216,-0.45794667897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.851294148316,-0.109010389625,0,0,0,0,0,0,0
16.25,-0.579798914767,-0.205965039293,0,0,0,0.0270771213426,-1.26690463319,-0.449091372952,0,0,-0.203577162931,2.33929894348,-0.466071500975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.847189412219,-0.104542404179,0,0,0,0,0,0,0
